territory_id,island,forest_integrity,fragmentation_index,human_pressure,canopy_integrity,prey_index,distance_to_road_km,persecution_risk,territory_aoh_km2,protected,home_range_95_km2,core_range_50_km2,space_time_outside_core_pct,nearest_neighbour_km,risk_score,risk_class,annual_forest_loss_rate,cluster,archetype,PC1,PC2,recommended_action,cost_units,expected_risk_reduction,benefit_cost
MI-140,Mindanao,0.3907584853046851,0.5025757475743902,0.5082081703505678,0.4731166460427259,0.29217110384213174,4.116990178458485,0.3634642589071555,73.10822510822511,False,66.95881003344434,15.676998447911256,72.04466524361757,12.33253068585839,53.78169127088889,Moderate,0.004457716625890938,2,Fragmented pressure front,-1.8176794587044047,-0.8778663337293654,Prey and habitat recovery,4.0,12.907605905013334,4.356316992942
MI-141,Mindanao,0.8815742823551659,0.33025815637829736,0.5062529086494807,0.7197470381395464,0.6025052939666077,11.11936627855742,0.4593867142303584,73.10822510822511,False,47.757341381762345,10.441314013257099,75.14713966081578,14.034639091392505,42.345665140545144,Moderate,0.004239329675087267,0,Watch-list landscape,0.2495635740445455,1.394153101856414,Stewardship or protected-area agreement,4.5,12.703699542163543,3.811109862649063
MI-142,Mindanao,0.48430452642476524,0.531747949849888,0.27271233458203564,0.6213473284366522,0.5095318152098788,13.058163134591627,0.19019740317799536,73.10822510822511,False,103.98505726750474,19.646926236128657,78.66764650764709,12.660209506814876,38.581436972406905,Moderate,0.002676265522511448,2,Fragmented pressure front,0.37580963904652775,-1.8379383117255417,Stewardship or protected-area agreement,4.5,11.57443109172207,3.472329327516621
MI-143,Mindanao,0.47171096047349714,0.351337630774913,0.6330992313481264,0.5059999733968652,0.4184849730224787,15.244206306359759,0.4724222684150765,73.10822510822511,False,84.46452089113485,17.043445813850578,76.9647594845588,11.988001933043849,52.578341880622276,Moderate,0.003608888647301753,2,Fragmented pressure front,-1.2971176195115042,0.2719496535066759,Prey and habitat recovery,4.0,12.618802051349345,4.2588456923304046
MI-144,Mindanao,0.8646727056976246,0.01,0.44435194957484847,0.7793887024333167,0.7130828510010929,2.0889416141123958,0.2908119044980865,73.10822510822511,False,84.36968356401194,14.477034104760685,80.3540848225774,9.303562381882863,23.60260923752788,Low,0.002078116109799977,3,Relatively secure forest,2.3529996789717806,1.1879741767220213,Community patrol and anti-persecution,3.0,8.02488714075948,3.611199213341766
MI-145,Mindanao,0.16480906816474647,0.5364282445042543,0.2549234570390459,0.2383597610851006,0.368912837323307,3.6492564020403204,0.2786964971872885,73.10822510822511,False,103.57164868574522,26.721835911553242,75.0196432824116,13.07861502113361,47.16531361836841,Moderate,0.002690555088158746,2,Fragmented pressure front,-0.9399175363834608,-2.749034925883833,Prey and habitat recovery,4.0,11.319675268408417,3.820390403087841
MI-146,Mindanao,0.5812997836221717,0.48006318793751024,0.7821283099758799,0.5084045101725887,0.5015509401142216,0.6392626115042053,0.5430257971731246,73.10822510822511,False,115.35521545164924,15.307315162899576,86.45890856518781,9.084204353256315,61.46832802291447,High,0.006636976654032397,1,Critical intervention zone,-2.484450755806855,1.5990377887232825,Community patrol and anti-persecution,3.0,20.89923152779092,9.404654187505914
MI-147,Mindanao,0.5588096497416648,0.3163719465878409,0.4764230315013644,0.5125325819932458,0.47014767639632626,10.584171264959675,0.5264545505379679,73.10822510822511,False,76.85331320369252,13.394162092278254,79.41395607436623,11.591162698864377,47.19469341161037,Moderate,0.0047655714972534785,0,Watch-list landscape,-1.0901363963286879,0.5430492772739363,Stewardship or protected-area agreement,4.5,14.158408023483112,4.247522407044934
MI-148,Mindanao,0.5606437396086467,0.41544793636900496,0.21591877206630777,0.6814048748617545,0.3763084174390061,4.195838941928216,0.4294538725867394,73.10822510822511,False,122.08235015573345,23.79703044560336,80.45030359321136,11.093665444193208,40.01319983868734,Moderate,0.0015585288221091217,2,Fragmented pressure front,0.2289110165052118,-1.4048719169346524,Prey and habitat recovery,4.0,9.603167961284962,3.2410691869336747
MI-149,Mindanao,0.8518313616514036,0.01,0.43058819844783114,0.7636597432516153,0.8371569512109405,7.797407207019635,0.39062086196790086,73.10822510822511,False,98.92857680083382,20.976285594305008,75.03956872045573,11.185336499362434,23.737201303508556,Low,0.0021451047672095334,3,Relatively secure forest,2.377737465553672,1.5111779474548739,Stewardship or protected-area agreement,4.5,7.121160391052567,2.1363481173157703
MI-150,Mindanao,0.584495460534102,0.5375657395801032,0.3303963346578551,0.5291657441777898,0.45275979253021176,12.83650525607108,0.3332947281589767,73.10822510822511,True,47.53909791205023,9.0,78.27455581944358,8.440320966554003,37.2646162744762,Moderate,0.003759114125692572,2,Fragmented pressure front,-0.3848570882510687,-0.9457661430407295,Long-term monitoring,1.5,3.7264616274476197,2.4843077516317464
MI-151,Mindanao,0.6090769055389806,0.4329276503677038,0.22064107657208,0.5666044747217256,0.7171308343110789,5.509893411753101,0.3789017776157158,73.10822510822511,True,52.179313858860034,9.0,79.07179677183412,12.977406692674322,27.015886492283066,Low,0.002567397751431061,3,Relatively secure forest,1.0079205450924957,-0.7680674568414664,Long-term monitoring,1.5,2.7015886492283068,1.8010590994855378
MI-152,Mindanao,0.5985550566115839,0.3382651718189604,0.47338434790359063,0.49298841155884504,0.5425318810312745,6.27232675160926,0.43835048594436693,73.10822510822511,False,63.07030971885974,11.828988944797588,81.1144929986144,12.735326179106258,44.876004421089426,Moderate,0.0041866974502970744,0,Watch-list landscape,-0.43193133992910654,0.375967394749655,Stewardship or protected-area agreement,4.5,13.462801326326828,4.038840397898049
MI-153,Mindanao,0.834844031729358,0.1847522539911528,0.18900677824259612,0.7829362908183088,0.6629886895808637,2.7533898463516064,0.19496015918619608,73.10822510822511,True,72.25412267885405,12.483078443240972,82.08326094628096,15.60772128386099,11.876603658490197,Low,0.0018351712507521645,3,Relatively secure forest,2.6516969313220136,-0.34433388590301156,Community patrol and anti-persecution,3.0,4.038045243886668,1.3460150812955558
MI-154,Mindanao,0.6929069391241504,0.36253292418212557,0.3585961739777128,0.6186126021756965,0.49639792799696336,7.55708837832375,0.35695356993841965,73.10822510822511,False,67.45190645343914,9.578110046224417,85.89481849304264,8.19962450894323,39.62881983549093,Moderate,0.0022351580710475326,0,Watch-list landscape,0.6581041072295806,-0.3866859460547382,Stewardship or protected-area agreement,4.5,11.888645950647279,3.5665937851941836
MI-155,Mindanao,0.8641875950467295,0.1918670797673158,0.6428448463996705,0.6679264325147278,0.7204372503290868,10.948861115756012,0.4910871644323622,73.10822510822511,True,47.56135481697418,9.0,80.13718586888945,11.84989439094782,32.747024980765815,Low,0.003197584769505214,0,Watch-list landscape,0.7450399768744865,2.0605805649462106,Long-term monitoring,1.5,3.2747024980765818,2.1831349987177213
MI-156,Mindanao,0.8120518736963377,0.1127745053795141,0.32340488122423006,0.8759397094668215,0.7612962939262271,10.39044955820286,0.21723812120645944,73.10822510822511,False,57.59407028492099,9.69110340508454,84.6546487456187,10.67049574651393,19.800197544090757,Low,0.0016617816802825059,3,Relatively secure forest,2.7218345348701782,0.2847131675450521,Stewardship or protected-area agreement,4.5,5.940059263227227,1.7820177789681682
MI-157,Mindanao,0.633402281105999,0.4679372528320758,0.4786249087343926,0.4723740671912665,0.4347102171818567,11.84586518189331,0.3566541529944152,73.10822510822511,False,45.625000116304435,9.0,78.55832557564227,10.641673703105454,49.3668365771133,Moderate,0.00428857763069085,2,Fragmented pressure front,-0.6988737565133725,-0.09496390407973299,Prey and habitat recovery,4.0,11.84804077850719,3.998713762746177
MI-158,Mindanao,0.5352012123236333,0.5583172819577873,0.6719386364688469,0.40781026825591316,0.3845613194565854,5.81871510086919,0.5027468619892733,73.10822510822511,False,40.57331223527487,9.0,76.60183627645475,18.16001429388831,62.9680907031898,High,0.003464121433390957,2,Fragmented pressure front,-1.7534145426389995,0.1100734723448655,Corridor restoration,5.0,17.00138448986125,4.590373812262538
MI-159,Mindanao,0.13885238994543175,0.8687239716225348,0.7794413378005198,0.2166255538186017,0.12104846512304268,8.673293182457474,0.5748800995520975,73.10822510822511,False,89.39524909797773,16.160492369099234,79.1479509772648,11.032966234999783,84.51557551817531,Critical,0.008238896889642112,1,Critical intervention zone,-5.800288257495593,-0.5474615669956665,Corridor restoration,5.0,22.819205389907335,6.16118545527498
MI-160,Mindanao,0.4050315400938224,0.4443929827688703,0.2307970531153967,0.5040175762444382,0.2715380986311376,12.768193711202196,0.5016436403699125,73.10822510822511,False,60.85351460900061,9.0,83.22812094953379,15.655003968387552,46.89861278040201,Moderate,0.002165638449318686,2,Fragmented pressure front,-0.8649165570277907,-1.6991212329526397,Prey and habitat recovery,4.0,11.255667067296482,3.798787635212563
MI-161,Mindanao,0.7081001394778934,0.3029213118731834,0.32669564592772066,0.5869711263427487,0.6542691096564069,6.098092842246071,0.329243595977053,73.10822510822511,False,48.711986512072656,9.092060788158218,79.49464757613178,11.2284721242004,33.973349126663756,Low,0.002330199237051938,3,Relatively secure forest,1.3245429704509606,-0.1498255058527296,Stewardship or protected-area agreement,4.5,10.192004737999126,3.0576014213997382
MI-162,Mindanao,0.5094934276439845,0.4930492558855999,0.5032549346167692,0.5145716904843765,0.6290886534191019,15.510724788831139,0.3890892173066459,73.10822510822511,False,62.545259129551006,12.150072619886394,77.24088390421221,12.690546422796126,48.06991495604563,Moderate,0.003204953762401364,2,Fragmented pressure front,-0.33685123501916725,-0.30409217839569297,Stewardship or protected-area agreement,4.5,14.420974486813687,4.326292346044107
MI-163,Mindanao,0.362682661256525,0.6994061034729812,0.6069026821574055,0.49082660585226745,0.29889721829111593,4.225258276912936,0.5163787476300391,73.10822510822511,False,55.96898186107417,10.699034444031087,79.5906657834774,6.136369653450024,66.37173310590534,High,0.0044011544024396936,1,Critical intervention zone,-2.837743657083618,-0.7458102712077523,Corridor restoration,5.0,17.920367938594442,4.8384993434205
MI-164,Mindanao,0.6160140549128981,0.5026556754392095,0.5053059336520603,0.5535950410982624,0.5321966479421091,11.841912555720908,0.5220367081389405,73.10822510822511,False,62.39920706594261,14.52087594152057,77.44338482782817,13.526126209503522,52.58690273911212,Moderate,0.004686206443806798,0,Watch-list landscape,-1.1787533631709675,0.43860498721212265,Stewardship or protected-area agreement,4.5,15.776070821733635,4.732821246520091
MI-165,Mindanao,0.5894226992615932,0.41235973628533323,0.3553180894839696,0.5752707450347094,0.4095644859771017,5.969162245699117,0.11636199949962742,73.10822510822511,False,67.95583563159138,15.537396537989919,79.86963612909128,12.217202291907483,37.504037556785775,Moderate,0.0030421004422712754,2,Fragmented pressure front,0.5185325546569992,-1.2770813743106473,Prey and habitat recovery,4.0,9.000969013628586,3.037827042099648
MI-166,Mindanao,0.49943680425705006,0.4594143359938525,0.539509963238416,0.42836673244803397,0.45755397185772523,2.1767957384167356,0.6001255713200468,73.10822510822511,False,49.63659569981401,9.0,80.34448185765847,14.718260966316032,56.68407054586803,High,0.004244366723281073,1,Critical intervention zone,-1.7007800642117554,0.3054861491112248,Community patrol and anti-persecution,3.0,19.272583985595134,8.67266279351781
MI-167,Mindanao,0.9029604564913818,0.018705374779537445,0.2682107751289645,0.804809344774877,0.7444720821626895,10.819147800354191,0.17892883683523328,73.10822510822511,True,68.25078540122212,14.357136246070665,77.9810508320735,10.67723349248292,6.797404441185,Low,0.0019331278414352082,3,Relatively secure forest,3.198280697328219,0.5177963790647355,Long-term monitoring,1.5,0.6797404441185,0.453160296079
MI-168,Mindanao,0.42221998823015916,0.6296750712756798,0.4423170050449999,0.3602511043334239,0.3606335027807857,3.389643323759782,0.5303661136717359,73.10822510822511,False,65.87473912757952,12.221555792313563,79.14442595538614,12.335311936155641,60.19635895001435,High,0.002860227202482807,2,Fragmented pressure front,-1.6557337444170441,-1.1116914094616486,Corridor restoration,5.0,16.253016916503874,4.388314567456047
MI-169,Mindanao,0.7842381419445955,0.2708759759872908,0.3363653107452523,0.7021132999376624,0.7988257212997358,9.695107083221231,0.23398739546808658,73.10822510822511,False,68.53582309012302,10.24965406679431,84.20032778858669,12.582335665697594,27.298190583472596,Low,0.0016149307261998037,3,Relatively secure forest,2.3928328273586863,-0.014806795027023657,Stewardship or protected-area agreement,4.5,8.18945717504178,2.456837152512534
MI-170,Mindanao,0.8376516848307034,0.06504717672275509,0.20711961116689293,0.858656043832235,0.757506056791497,1.7877326819204526,0.2142127182334029,73.10822510822511,True,44.26132675681033,9.643025275169562,77.08686060477491,9.042803140735844,6.48951175700912,Low,0.0020887238389780786,3,Relatively secure forest,2.96824519814609,0.18911701070998274,Community patrol and anti-persecution,3.0,2.2064339973831006,0.7354779991277002
MI-171,Mindanao,0.9221935999874035,0.22298494382821676,0.2702077551539749,0.660615774486655,0.8192032805480024,16.969491445871377,0.28571185705859525,73.10822510822511,False,72.9080490740547,12.733882173484709,80.23294731074895,13.67520413404421,25.16649272314341,Low,0.001895495171556989,3,Relatively secure forest,2.756705684806649,0.467436232774777,Stewardship or protected-area agreement,4.5,7.549947816943023,2.264984345082907
MI-172,Mindanao,0.75761744774324,0.2533880423936995,0.3143291994895803,0.6565395368944258,0.4905509688172839,6.599691380605443,0.39176614482699057,73.10822510822511,False,61.84135379657947,10.540970344699847,83.27339621514166,17.234468656182504,35.17624983936834,Moderate,0.0024408327855810637,0,Watch-list landscape,0.930910346346705,0.004998867862864054,Stewardship or protected-area agreement,4.5,10.552874951810502,3.1658624855431503
MI-173,Mindanao,0.5796112483223679,0.6435356017850391,0.5863162941474624,0.5544478528660356,0.5447253216006721,12.126377513851699,0.5029186125451702,73.10822510822511,False,74.7601714364467,13.838663905131638,80.7254538146841,8.577412244671393,58.94460594743029,High,0.004778702209112214,1,Critical intervention zone,-1.6359245181770887,0.266713600078186,Corridor restoration,5.0,15.91504360580618,4.297061773567669
MI-174,Mindanao,0.8220951280881683,0.21843251651574716,0.5599369500548331,0.644170261720663,0.5366445651298543,10.42007239278259,0.30628415739119064,73.10822510822511,False,64.62827916539136,10.74107667941775,80.04915494985832,14.683121156410616,38.65317698210439,Moderate,0.003395003881199039,0,Watch-list landscape,0.7292496855919921,1.0321030366610522,Stewardship or protected-area agreement,4.5,11.595953094631318,3.4787859283893954
MI-175,Mindanao,0.6697677285240565,0.34588599460351693,0.25358132221834007,0.5463256727694282,0.7138743578125678,6.9965674126950965,0.27888915106881734,73.10822510822511,False,41.406815561614444,10.090934748871927,75.6818061151322,10.021028476493296,31.632094514637444,Low,0.002640629265248092,3,Relatively secure forest,1.4933085212176664,-0.5344561653685933,Stewardship or protected-area agreement,4.5,9.489628354391233,2.84688850631737
MI-176,Mindanao,0.5944974801862454,0.49512124384878,0.4035062485789642,0.6117136434898374,0.6776073484151748,5.855151130614094,0.28965949631960797,73.10822510822511,False,92.95695254497696,21.223641558029353,77.40835774770112,10.337495273228717,40.96101086400311,Moderate,0.002761192413911099,2,Fragmented pressure front,0.5803344422238423,-0.6185088416326748,Stewardship or protected-area agreement,4.5,12.288303259200932,3.68649097776028
MI-177,Mindanao,0.48361288824554527,0.4462664196356833,0.638636065907991,0.4085314179347248,0.3154174676261302,3.996047254608267,0.47604590499363075,73.10822510822511,False,60.46629083146103,9.974560132567742,76.75921487311543,9.865946695251647,58.77264599386983,High,0.0045544834936646576,1,Critical intervention zone,-2.0274159245687167,0.17966610060302715,Prey and habitat recovery,4.0,14.105435038528759,4.760584325503457
MI-178,Mindanao,0.6159451929684705,0.3385896553438833,0.2931791959075056,0.5874573081932247,0.7803853526034346,8.827618915011557,0.3793754961548511,73.10822510822511,False,48.00258453210559,9.0,80.65217739115292,15.130238912039474,33.32309087934313,Low,0.0021973861785629387,3,Relatively secure forest,1.3387955150224573,-0.32523507797880447,Stewardship or protected-area agreement,4.5,9.996927263802938,2.9990781791408816
MI-179,Mindanao,0.37171724008017865,0.7475960580357912,0.26240574620625207,0.4731413276612814,0.38719452086579653,28.98459101869806,0.46170390061328825,73.10822510822511,False,71.61710490588183,12.840952542950179,78.59357319413652,15.441542490771054,55.424716198262374,High,0.003785023261723243,2,Fragmented pressure front,-1.6733507260544784,-1.9647133850289735,Corridor restoration,5.0,14.964673373530841,4.040461810853327
MI-180,Mindanao,0.5869104257671868,0.41971536337819165,0.30487293055411685,0.6246854711332605,0.5575969303988313,2.190366201996391,0.2975610493305886,73.10822510822511,False,88.35781971808868,16.549442049029903,76.74377510614796,11.017911759260938,37.51883136167212,Moderate,0.0022672612760819043,2,Fragmented pressure front,0.7198842893049686,-1.0024916663864598,Community patrol and anti-persecution,3.0,12.756402662968522,5.740381198335835
MI-181,Mindanao,0.5358113721859156,0.6664539541906399,0.5597704611550688,0.4045619365790548,0.5080146225930171,6.794641442192647,0.40377820817711574,73.10822510822511,False,73.35219487374327,13.099820600082891,80.689679674358,19.63137681568794,59.035002832102876,High,0.005106983885362076,2,Fragmented pressure front,-1.652648687687304,-0.18430788965699815,Corridor restoration,5.0,15.939450764667777,4.3036517064603
MI-182,Mindanao,0.6316815198283253,0.230520429844995,0.16352296895508828,0.6982859288757727,0.7353877089346211,8.310195503506547,0.17091055313151735,73.10822510822511,False,69.52470825132511,12.91035706838304,79.24772086349101,15.71839812836632,20.50153252191224,Low,0.0016074583459285184,3,Relatively secure forest,2.4690670519890356,-1.0747795784013945,Stewardship or protected-area agreement,4.5,6.150459756573672,1.8451379269721018
MI-183,Mindanao,0.30032668978920446,0.8031458504028619,0.8474748927763835,0.31286378813428617,0.2843996086972485,4.409885710276627,0.6193880585644389,73.10822510822511,False,111.29485647251731,20.608806348223954,83.86001235021473,21.636253768318078,81.6154788603263,Critical,0.005983593697366754,1,Critical intervention zone,-4.450343221030017,0.09452391708538012,Corridor restoration,5.0,22.036179292288104,5.949768408917788
MI-184,Mindanao,0.5077992094131322,0.42756454669205646,0.2988987338227968,0.4660422132109461,0.4524807731814074,20.53376524341073,0.27900658514720916,73.10822510822511,False,81.0173318132295,16.55603553419623,81.10132459357007,12.947297990397352,40.773626263433954,Moderate,0.003054720262076781,2,Fragmented pressure front,0.07492758474237954,-1.2731828882068141,Stewardship or protected-area agreement,4.5,12.232087879030185,3.669626363709056
MI-185,Mindanao,0.7848288514126808,0.11883074227451311,0.7307535526181687,0.6701763021911544,0.5007063401346427,3.5240114193912246,0.43101733185023633,73.10822510822511,True,48.06894602501463,9.43979808913006,80.88180284028117,15.416197377320042,34.9793277047289,Low,0.005890709096906131,0,Watch-list landscape,-0.6893988749788476,2.3747439478236294,Long-term monitoring,1.5,3.4979327704728904,2.3319551803152603
MI-186,Mindanao,0.3408194133704532,0.676434624329988,0.8255692384471933,0.39493916140543533,0.2355423415263376,2.014268106613767,0.5248215615380787,73.10822510822511,False,90.61351255304177,20.47541175611592,77.75905869876418,12.465587536852683,74.3846740513969,High,0.005356958342110665,1,Critical intervention zone,-3.7473876776022177,0.011533699135566688,Community patrol and anti-persecution,3.0,25.29078917747495,11.380855129863727
MI-187,Mindanao,0.5115000432084613,0.4055872036044422,0.6648535283877195,0.4904542440338722,0.3557573942363516,11.260837024642276,0.5722505513535099,73.10822510822511,True,74.08041464620975,13.61682696858719,78.59895578556682,9.310278693558466,50.25457524807006,Moderate,0.00480658116713273,1,Critical intervention zone,-2.1713289014951025,0.7380678127129515,Prey and habitat recovery,4.0,12.061098059536814,3.0152745148842035
MI-188,Mindanao,0.5780531206871948,0.5382266222204471,0.2603841448386267,0.5409608018857133,0.6037887483892996,3.3144505628540046,0.3980527801229852,73.10822510822511,False,57.18780546624038,9.0,82.83266250759324,14.519398298513224,42.73606534674626,Moderate,0.0024163100725160436,2,Fragmented pressure front,0.3570033302921706,-1.0955647959823362,Stewardship or protected-area agreement,4.5,12.820819604023876,3.8462458812071634
MI-189,Mindanao,0.7419455851684892,0.18693238198034023,0.4870703454262139,0.6713900472964504,0.6217921247040304,4.385712917812874,0.42383083506393715,73.10822510822511,False,53.92480647381816,9.0,79.33628701188537,9.828670651701705,36.52510841947971,Moderate,0.0025229168308833214,0,Watch-list landscape,0.9124850803860217,0.8693778926143523,Stewardship or protected-area agreement,4.5,10.957532525843911,3.2872597577531733
MI-190,Mindanao,0.4345787313901921,0.5054911469660772,0.40562950743161763,0.5160500905782991,0.46271714452747603,1.3955117190281483,0.3841012803704363,73.10822510822511,True,81.64476607037932,12.947729638692268,84.13206889930892,11.200564579224482,39.58973946482434,Moderate,0.0034503058269814172,2,Fragmented pressure front,-0.8325309162579391,-0.9984374840458103,Community patrol and anti-persecution,3.0,13.460511418040277,4.4868371393467585
MI-191,Mindanao,0.3667078573991567,0.5825751880256537,0.5319196571312119,0.23916526516684303,0.4289272616499918,10.777516785093733,0.3813490599951386,73.10822510822511,False,66.33075453485137,13.32785124506995,77.20994953960367,23.810150444284602,58.20915953639351,High,0.0037400261613558454,2,Fragmented pressure front,-1.551204663057578,-0.9705148690978557,Corridor restoration,5.0,15.716473074826247,4.243447730203087
MI-192,Mindanao,0.7662440143052145,0.2999991878323468,0.6046684362019898,0.70658509703445,0.5296587568805893,12.548908579030554,0.48913262096371046,73.10822510822511,False,64.05470243941447,10.445715518149148,81.8948257176464,16.605678090973942,46.23438391939719,Moderate,0.004594681504781377,0,Watch-list landscape,-0.5257291275940488,1.4769416191145945,Stewardship or protected-area agreement,4.5,13.870315175819156,4.161094552745747
MI-193,Mindanao,0.4564220075642177,0.649628610348628,0.40010660922779506,0.5266950767113322,0.3276623382555221,2.7237193306461105,0.34142943887601535,73.10822510822511,False,67.69762139867292,11.960064664732695,80.09208596813015,13.673159096300745,53.733103758468154,Moderate,0.003922873546144967,2,Fragmented pressure front,-1.425792495481698,-1.4411336016278893,Community patrol and anti-persecution,3.0,18.269255277879175,8.221164875045629
MI-194,Mindanao,0.32950051308295103,0.6732628638629234,0.5359552259992585,0.4246664616668314,0.535081937049824,4.125871617451768,0.4392699708217826,73.10822510822511,False,70.05357431332457,12.29275511181209,78.89582936023766,10.914968330988685,58.71024720391585,High,0.003390383825070742,2,Fragmented pressure front,-1.5973683944853514,-1.0559751114816358,Corridor restoration,5.0,15.85176674505728,4.2799770211654655
MI-195,Mindanao,0.7115894427005571,0.34852379506423176,0.23739712395937437,0.7786137295340869,0.7364381316638287,7.41847083195224,0.2975505745881004,73.10822510822511,True,71.31203518470838,14.859144670089364,74.74280119798053,13.792962352561656,19.95068058912591,Low,0.0021122082956477844,3,Relatively secure forest,1.7836305359431888,-0.5077549247918517,Long-term monitoring,1.5,1.995068058912591,1.330045372608394
MI-196,Mindanao,0.4623331152907849,0.4121848893562047,0.29536680342335914,0.520027371824837,0.4530941986124596,6.492711675853637,0.42004462079876603,73.10822510822511,True,97.32262524711065,21.12045994148877,72.20518829282193,9.602367215273992,34.227194763203734,Low,0.0033097330281091418,2,Fragmented pressure front,-0.4538084143935397,-1.005698351904345,Long-term monitoring,1.5,3.4227194763203737,2.2818129842135826
MI-197,Mindanao,0.7271751363796762,0.2528341073465452,0.6526799115762052,0.5982706132549093,0.5666064224395123,12.892748074887024,0.28264565249609286,73.10822510822511,False,46.67800260455317,9.578563674901321,79.600460208676,14.004301144158331,42.03733630033006,Moderate,0.005829409628615125,0,Watch-list landscape,-0.33412228873466165,1.441918046688376,Stewardship or protected-area agreement,4.5,12.611200890099019,3.783360267029706
MI-198,Mindanao,0.602182699706925,0.561147884051708,0.36540961684609036,0.42345340644272406,0.5863402042374751,7.542444187922071,0.35943872260326126,73.10822510822511,False,89.42004500189728,20.660211438443866,74.77920059787807,12.197059446228678,47.379590001844235,Moderate,0.004334666705300486,2,Fragmented pressure front,-0.35979774465348674,-0.49930996089880375,Corridor restoration,5.0,12.792489300497945,3.4539721111344455
MI-199,Mindanao,0.7700983019042685,0.09110737302690805,0.5213657728607691,0.4246842493205998,0.5672981271375548,7.964675565859187,0.2724547177320161,73.10822510822511,False,66.58613781851761,11.34651318923614,82.95635394675655,9.349982493421255,34.73871997483575,Low,0.003276434725938127,0,Watch-list landscape,1.1387495098844729,0.9907990471277701,Stewardship or protected-area agreement,4.5,10.421615992450725,3.1264847977352175
MI-200,Mindanao,0.5862597228446514,0.46727242645043254,0.7988153402199112,0.4778920237266227,0.4219611910193737,7.8558674637165735,0.6205921431715475,73.10822510822511,False,44.649330187045386,10.55804422012086,74.95099896181846,8.718061395651475,64.96670045366615,High,0.006115857289485933,1,Critical intervention zone,-2.7397149847630713,1.6563293378372785,Community patrol and anti-persecution,3.0,22.08867815424649,9.939905169410922
MI-201,Mindanao,0.5253848033202166,0.5191219038877258,0.7701573091767302,0.46228700060812455,0.38697509325865115,3.001348084769532,0.3978991705437316,73.10822510822511,False,63.639632556338704,13.552793294730368,76.52528077345063,10.406820664287737,61.42020223450089,High,0.0064027290743700555,1,Critical intervention zone,-2.4929017515562157,0.8070569349619313,Prey and habitat recovery,4.0,14.740848536280213,4.975036380994572
MI-202,Mindanao,0.7073146867232091,0.3290445910511956,0.20504572936522208,0.7186056645978856,0.5484236471220981,18.847545774471875,0.2750385953512486,73.10822510822511,False,79.13933216731698,11.295095638542756,85.83826958555707,14.396285893584851,30.089823339761214,Low,0.0024800773758269293,3,Relatively secure forest,1.3389109793603862,-0.7935242673540869,Stewardship or protected-area agreement,4.5,9.026947001928363,2.7080841005785095
MI-203,Mindanao,0.36879936037958627,0.5192095439832695,0.5544671396289722,0.3804082487567748,0.4494568949863985,4.858651632509622,0.4622897119858031,73.10822510822511,False,89.06523002891568,14.959143278211819,79.70472257544336,14.902987607118844,56.61017894214309,High,0.00355953923859166,2,Fragmented pressure front,-1.5811904876376381,-0.5903618383314855,Prey and habitat recovery,4.0,13.58644294611434,4.585424494313591
MI-204,Mindanao,0.5320461266283807,0.5922530709611314,0.37301071791790186,0.4661274930279048,0.5989172831774829,2.615772102100579,0.36532475211107296,73.10822510822511,False,77.95354806890322,13.981858071493654,81.56671873895996,18.330667577825032,48.04282586878489,Moderate,0.004093041218366749,2,Fragmented pressure front,-0.5056245654204498,-0.7528671827616837,Community patrol and anti-persecution,3.0,16.334560795386864,7.350552357924089
MI-205,Mindanao,0.608181437327564,0.5126660463770072,0.2535508699300091,0.49623471205171,0.657174688101614,21.252143299734794,0.3563694408038355,73.10822510822511,False,76.2445331935932,12.396987828366322,85.43354752519919,11.933714023137746,40.42770260511353,Moderate,0.0018748316037997368,2,Fragmented pressure front,0.905038491741089,-1.111068352611942,Stewardship or protected-area agreement,4.5,12.12831078153406,3.6384932344602183
MI-206,Mindanao,0.8259331521745503,0.40205354994003617,0.6821566089851862,0.8102732031526643,0.8008240008953842,1.9893513116894905,0.4011242169019462,73.10822510822511,False,79.13610826661179,17.849588585961964,77.06722443754941,10.362129456998687,44.260004765407594,Moderate,0.0040218085249838454,0,Watch-list landscape,0.37724262534460157,1.6872269238557076,Community patrol and anti-persecution,3.0,15.048401620238582,6.771780729107363
MI-207,Mindanao,0.8632301642646266,0.0732777054219927,0.7289851218645228,0.6934622663004432,0.5640280779585872,5.372618440706561,0.41059250408055153,73.10822510822511,False,64.00155440927008,11.193585834710845,80.62597057343262,14.733747075185509,40.20307703709215,Moderate,0.004399708173937942,0,Watch-list landscape,0.2543526846711529,2.4199533613669892,Stewardship or protected-area agreement,4.5,12.060923111127645,3.6182769333382936
MI-208,Mindanao,0.47214348092358055,0.5279944857692812,0.2597722455463001,0.5209516395191153,0.38161455964769053,13.0218280408498,0.2438277389696093,73.10822510822511,True,72.95322510962468,13.106123342791536,79.38962128396355,10.15968929195997,34.03751542378264,Low,0.002838514942300147,2,Fragmented pressure front,-0.14551969769765888,-1.9138722183269306,Prey and habitat recovery,4.0,8.169003701707833,2.0422509254269583
MI-209,Mindanao,0.12287024559506772,0.99,0.99,0.23416432657612926,0.07675017635872618,5.285361079815031,0.783774195298542,73.10822510822511,False,101.43214414572152,17.50451918711502,81.32692216617106,20.964352566386996,100.00000000000001,Critical,0.008256652758926366,1,Critical intervention zone,-7.172150153445601,0.1815536012246797,Community patrol and anti-persecution,3.0,34.00000000000001,15.300000000000004
